track_year,track_id,track_pos,artist_name,track_name,track_writers,track_votes
2022,18.0,19,Giovanni Truppi,"Tuo padre, mia madre, Lucia","G. Truppi, N. Contessa, Pacifico, M. Buccelli e G. Pallotti",NaN
2022,19.0,20,Highsnob e Hu,Abbi cura di te,"Highsnob, Hu, A. Moroni, F. De Marco e F. Musumeci",NaN
2022,20.0,21,Yuman,Ora e qui,"T. Di Giulio, F. Cataldo e Yuman",NaN
2022,21.0,22,Le Vibrazioni,Tantissimo,"R. Casalino, F. Sarcina e N. Verrienti",NaN
2022,22.0,23,Giusy Ferreri,Miele,"D. Petrella, F. Abbate, F. Clemente e A. Merli",NaN
2022,23.0,24,Ana Mena,Duecentomila ore,"R. Hunt, F. Abbate e S. Tognini",NaN
2022,24.0,25,Tananai,Sesso occasionale,"Tananai, D. Simonetta, P. Antonacci e A. Raina",NaN
2023,0.0,1,Marco Mengoni,Due vite,"M. Mengoni, D. Petrella e D. Simonetta",NaN
2023,1.0,2,Lazza,Cenere,"Lazza, D. Petrella e Dardust",NaN
2023,2.0,3,Mr. Rain,Supereroi,"Mr. Rain, F. Abbate e L. Vizzini",NaN
2023,3.0,4,Ultimo,Alba,Ultimo,NaN
2023,4.0,5,Tananai,Tango,"Tananai, P. Antonacci, A. Raina e D. Simonetta",NaN
2023,5.0,6,Giorgia,Parole dette male,"A. Bianco, F. Roccati, M. Dagani e M. M. G. Fracchiolla",NaN
2023,6.0,7,Madame,Il bene nel male,"Madame, N. Biasin e I. Sinigaglia",NaN
2023,7.0,8,Rosa Chemical,Made in Italy,"R. Chemical, P. Antonacci, O. Inglese e D. Simonetta",NaN
2023,8.0,9,Elodie,Due,"Elodie, F. Abbate, J. Ettorre e F. Catitti",NaN
2023,9.0,10,Colapesce Dimartino,Splash,Colapesce e Dimartino,NaN
2023,10.0,11,Modà,Lasciami,F. Silvestre e E. Palmosi,NaN
2023,11.0,12,Gianluca Grignani,Quando ti manca il fiato,G. Grignani ed E. Melozzi,NaN
2023,12.0,13,Coma_Cose,L'addio,"F. Zanardelli, F. Mesiano, F. Dalè e C. Frigerio",NaN
2023,13.0,14,Ariete,Mare di guai,"Ariete, Calcutta, Dardust e V. Centrella",NaN
2023,14.0,15,LDA,Se poi domani,"LDA, F. D'Alessio e A. Caiazza",NaN
2023,15.0,16,Articolo 31,Un bel viaggio,"J-Ax, Grido, F. Abbate, DJ Jad, Wlady, A. Colangelo e D. Silvestri",NaN
2023,16.0,17,Paola & Chiara,Furore,"J. Ettorre, A. La Cava, P. Iezzi, C. Iezzi, F. Mercuri, G. Cremona, L. Grillotti ed E. Maimone",NaN
2023,17.0,18,Leo Gassmann,Terzo cuore,"R. Zanotti, L. Gassmann, G. Pesenti e M. Paganelli",NaN
2023,18.0,19,Mara Sattei,Duemilaminuti,"D. David, Thasup ed E. Brun",NaN
2023,19.0,20,Colla Zio,Non mi va,"T. Bernasconi, T. Manzoni, A. Arminio, A. Malatesta, F. Lamperti e G. Pesenti",NaN
2023,20.0,21,Cugini di Campagna,Lettera 22,"V. Lucchesi, D. Mangiaracina e F. Gargiulo",NaN
2023,21.0,22,Gianmaria,Mostro,"Gianmaria, G. Manilardi, V. Petrozzino, A. Filippelli e V. Centrella",NaN
2023,22.0,23,Levante,Vivo,Levante,NaN
2023,23.0,24,Olly,Polvere,"Olly, E. Lovito e J. Boverod",NaN
2023,24.0,25,Anna Oxa,Sali (canto dell'anima),"A. Oxa, F. Bianconi, Kaballà e F. Zanotti",NaN
2023,25.0,26,Will,Stupido,"Will, S. Cremonini e A. Pugliese",NaN
2023,26.0,27,Shari,Egoista,"Shari, M. Pisciottu, L. Fenudi e R. Puddu",NaN
2023,27.0,28,Sethu,Cause perse,M. De Lauri e G. De Lauri,NaN
